STRUCTURE;REF_AREA;Reference area;MEASURE;Measure;UNIT_MEASURE;Unit of measure;DOMAIN;Domain;TIME_PERIOD;OBS_VALUE;OBS_STATUS;Observation status;;
DATAFLOW;FRA;France;10_1;Homicides;DT;Deaths;HSL_10;Safety;2010;0.7;A;Normal value;;
DATAFLOW;FRA;France;10_1;Homicides;DT;Deaths;HSL_10;Safety;2011;0.6;A;Normal value;;
DATAFLOW;FRA;France;10_1;Homicides;DT;Deaths;HSL_10;Safety;2012;0.6;A;Normal value;;
DATAFLOW;FRA;France;10_1;Homicides;DT;Deaths;HSL_10;Safety;2013;0.6;A;Normal value;;
DATAFLOW;FRA;France;10_1;Homicides;DT;Deaths;HSL_10;Safety;2014;0.5;A;Normal value;;
DATAFLOW;FRA;France;10_1;Homicides;DT;Deaths;HSL_10;Safety;2015;0.5;A;Normal value;;
DATAFLOW;FRA;France;10_1;Homicides;DT;Deaths;HSL_10;Safety;2016;0.4;A;Normal value;;
DATAFLOW;FRA;France;10_1;Homicides;DT;Deaths;HSL_10;Safety;2017;0.4;A;Normal value;;
DATAFLOW;ISR;Israel;10_1;Homicides;DT;Deaths;HSL_10;Safety;2007;2.2;A;Normal value;;
DATAFLOW;ISR;Israel;10_1;Homicides;DT;Deaths;HSL_10;Safety;2008;2.1;A;Normal value;;
DATAFLOW;ISR;Israel;10_1;Homicides;DT;Deaths;HSL_10;Safety;2009;2.1;A;Normal value;;
DATAFLOW;ISR;Israel;10_1;Homicides;DT;Deaths;HSL_10;Safety;2010;2.1;A;Normal value;;
DATAFLOW;ISR;Israel;10_1;Homicides;DT;Deaths;HSL_10;Safety;2011;2.3;A;Normal value;;
DATAFLOW;ISR;Israel;10_1;Homicides;DT;Deaths;HSL_10;Safety;2012;1.8;A;Normal value;;
DATAFLOW;ISR;Israel;10_1;Homicides;DT;Deaths;HSL_10;Safety;2013;1.8;A;Normal value;;
DATAFLOW;ISR;Israel;10_1;Homicides;DT;Deaths;HSL_10;Safety;2014;1.7;A;Normal value;;
DATAFLOW;ISR;Israel;10_1;Homicides;DT;Deaths;HSL_10;Safety;2015;1.8;A;Normal value;;
DATAFLOW;ISR;Israel;10_1;Homicides;DT;Deaths;HSL_10;Safety;2016;1.5;A;Normal value;;
DATAFLOW;ISR;Israel;10_1;Homicides;DT;Deaths;HSL_10;Safety;2017;1.6;A;Normal value;;
DATAFLOW;ISR;Israel;10_1;Homicides;DT;Deaths;HSL_10;Safety;2018;1.5;A;Normal value;;
DATAFLOW;ISR;Israel;10_1;Homicides;DT;Deaths;HSL_10;Safety;2019;1.7;A;Normal value;;
DATAFLOW;ISR;Israel;10_1;Homicides;DT;Deaths;HSL_10;Safety;2020;1.6;A;Normal value;;
DATAFLOW;DNK;Denmark;10_1;Homicides;DT;Deaths;HSL_10;Safety;2007;0.8;A;Normal value;;
DATAFLOW;DNK;Denmark;10_1;Homicides;DT;Deaths;HSL_10;Safety;2008;0.8;A;Normal value;;
DATAFLOW;DNK;Denmark;10_1;Homicides;DT;Deaths;HSL_10;Safety;2009;0.8;A;Normal value;;
DATAFLOW;DNK;Denmark;10_1;Homicides;DT;Deaths;HSL_10;Safety;2010;0.8;A;Normal value;;
DATAFLOW;DNK;Denmark;10_1;Homicides;DT;Deaths;HSL_10;Safety;2011;0.8;A;Normal value;;
DATAFLOW;DNK;Denmark;10_1;Homicides;DT;Deaths;HSL_10;Safety;2012;0.3;A;Normal value;;
DATAFLOW;DNK;Denmark;10_1;Homicides;DT;Deaths;HSL_10;Safety;2013;0.4;A;Normal value;;
DATAFLOW;DNK;Denmark;10_1;Homicides;DT;Deaths;HSL_10;Safety;2014;0.7;A;Normal value;;
DATAFLOW;DNK;Denmark;10_1;Homicides;DT;Deaths;HSL_10;Safety;2015;0.6;A;Normal value;;
DATAFLOW;DNK;Denmark;10_1;Homicides;DT;Deaths;HSL_10;Safety;2016;0.7;A;Normal value;;
DATAFLOW;DNK;Denmark;10_1;Homicides;DT;Deaths;HSL_10;Safety;2017;0.8;A;Normal value;;
DATAFLOW;DNK;Denmark;10_1;Homicides;DT;Deaths;HSL_10;Safety;2018;0.5;A;Normal value;;
DATAFLOW;GBR;United Kingdom;10_1;Homicides;DT;Deaths;HSL_10;Safety;2007;0.4;A;Normal value;;
DATAFLOW;GBR;United Kingdom;10_1;Homicides;DT;Deaths;HSL_10;Safety;2008;0.3;A;Normal value;;
DATAFLOW;GBR;United Kingdom;10_1;Homicides;DT;Deaths;HSL_10;Safety;2009;0.3;A;Normal value;;
DATAFLOW;GBR;United Kingdom;10_1;Homicides;DT;Deaths;HSL_10;Safety;2010;0.3;A;Normal value;;
DATAFLOW;GBR;United Kingdom;10_1;Homicides;DT;Deaths;HSL_10;Safety;2011;0.3;A;Normal value;;
DATAFLOW;GBR;United Kingdom;10_1;Homicides;DT;Deaths;HSL_10;Safety;2012;0.2;A;Normal value;;
DATAFLOW;GBR;United Kingdom;10_1;Homicides;DT;Deaths;HSL_10;Safety;2013;0.2;A;Normal value;;
DATAFLOW;GBR;United Kingdom;10_1;Homicides;DT;Deaths;HSL_10;Safety;2014;0.2;A;Normal value;;
DATAFLOW;GBR;United Kingdom;10_1;Homicides;DT;Deaths;HSL_10;Safety;2015;0.2;A;Normal value;;
DATAFLOW;GBR;United Kingdom;10_1;Homicides;DT;Deaths;HSL_10;Safety;2016;0.2;A;Normal value;;
DATAFLOW;GBR;United Kingdom;10_1;Homicides;DT;Deaths;HSL_10;Safety;2017;0.5;A;Normal value;;
DATAFLOW;GBR;United Kingdom;10_1;Homicides;DT;Deaths;HSL_10;Safety;2018;0.6;A;Normal value;;
DATAFLOW;GBR;United Kingdom;10_1;Homicides;DT;Deaths;HSL_10;Safety;2019;0.5;A;Normal value;;
DATAFLOW;GBR;United Kingdom;10_1;Homicides;DT;Deaths;HSL_10;Safety;2020;0.3;A;Normal value;;
DATAFLOW;LVA;Latvia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2007;8.6;A;Normal value;;
DATAFLOW;LVA;Latvia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2008;7.8;A;Normal value;;
DATAFLOW;LVA;Latvia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2009;6.5;A;Normal value;;
DATAFLOW;LVA;Latvia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2010;6.4;A;Normal value;;
DATAFLOW;LVA;Latvia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2011;6.1;A;Normal value;;
DATAFLOW;LVA;Latvia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2012;6.2;A;Normal value;;
DATAFLOW;LVA;Latvia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2013;5.8;A;Normal value;;
DATAFLOW;LVA;Latvia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2014;6.7;A;Normal value;;
DATAFLOW;LVA;Latvia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2015;4.9;A;Normal value;;
DATAFLOW;LVA;Latvia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2016;4.4;A;Normal value;;
DATAFLOW;LVA;Latvia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2017;3.6;A;Normal value;;
DATAFLOW;LVA;Latvia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2018;3.8;A;Normal value;;
DATAFLOW;LVA;Latvia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2019;3.2;A;Normal value;;
DATAFLOW;LVA;Latvia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2020;3.3;A;Normal value;;
DATAFLOW;LTU;Lithuania;10_1;Homicides;DT;Deaths;HSL_10;Safety;2007;7.4;A;Normal value;;
DATAFLOW;LTU;Lithuania;10_1;Homicides;DT;Deaths;HSL_10;Safety;2008;7.7;A;Normal value;;
DATAFLOW;LTU;Lithuania;10_1;Homicides;DT;Deaths;HSL_10;Safety;2009;6.2;A;Normal value;;
DATAFLOW;LTU;Lithuania;10_1;Homicides;DT;Deaths;HSL_10;Safety;2010;5.5;A;Normal value;;
DATAFLOW;LTU;Lithuania;10_1;Homicides;DT;Deaths;HSL_10;Safety;2011;5.1;A;Normal value;;
DATAFLOW;LTU;Lithuania;10_1;Homicides;DT;Deaths;HSL_10;Safety;2012;4.4;A;Normal value;;
DATAFLOW;LTU;Lithuania;10_1;Homicides;DT;Deaths;HSL_10;Safety;2013;4.8;A;Normal value;;
DATAFLOW;LTU;Lithuania;10_1;Homicides;DT;Deaths;HSL_10;Safety;2014;3.8;A;Normal value;;
DATAFLOW;LTU;Lithuania;10_1;Homicides;DT;Deaths;HSL_10;Safety;2015;4.1;A;Normal value;;
DATAFLOW;LTU;Lithuania;10_1;Homicides;DT;Deaths;HSL_10;Safety;2016;3.4;A;Normal value;;
DATAFLOW;LTU;Lithuania;10_1;Homicides;DT;Deaths;HSL_10;Safety;2017;2.8;A;Normal value;;
DATAFLOW;LTU;Lithuania;10_1;Homicides;DT;Deaths;HSL_10;Safety;2018;2.5;A;Normal value;;
DATAFLOW;LTU;Lithuania;10_1;Homicides;DT;Deaths;HSL_10;Safety;2019;2.2;A;Normal value;;
DATAFLOW;LTU;Lithuania;10_1;Homicides;DT;Deaths;HSL_10;Safety;2020;2.3;A;Normal value;;
DATAFLOW;ISL;Iceland;10_1;Homicides;DT;Deaths;HSL_10;Safety;2007;0.6;A;Normal value;;
DATAFLOW;ISL;Iceland;10_1;Homicides;DT;Deaths;HSL_10;Safety;2008;0.3;A;Normal value;;
DATAFLOW;ISL;Iceland;10_1;Homicides;DT;Deaths;HSL_10;Safety;2009;0.3;A;Normal value;;
DATAFLOW;ISL;Iceland;10_1;Homicides;DT;Deaths;HSL_10;Safety;2010;0.6;A;Normal value;;
DATAFLOW;ISL;Iceland;10_1;Homicides;DT;Deaths;HSL_10;Safety;2011;0.8;A;Normal value;;
DATAFLOW;ISL;Iceland;10_1;Homicides;DT;Deaths;HSL_10;Safety;2012;0.3;A;Normal value;;
DATAFLOW;ISL;Iceland;10_1;Homicides;DT;Deaths;HSL_10;Safety;2013;0.9;A;Normal value;;
DATAFLOW;ISL;Iceland;10_1;Homicides;DT;Deaths;HSL_10;Safety;2014;0.3;A;Normal value;;
DATAFLOW;ISL;Iceland;10_1;Homicides;DT;Deaths;HSL_10;Safety;2015;0.9;A;Normal value;;
DATAFLOW;ISL;Iceland;10_1;Homicides;DT;Deaths;HSL_10;Safety;2016;0.3;A;Normal value;;
DATAFLOW;ISL;Iceland;10_1;Homicides;DT;Deaths;HSL_10;Safety;2017;0.9;A;Normal value;;
DATAFLOW;ISL;Iceland;10_1;Homicides;DT;Deaths;HSL_10;Safety;2018;0.3;A;Normal value;;
DATAFLOW;ISL;Iceland;10_1;Homicides;DT;Deaths;HSL_10;Safety;2020;0.6;A;Normal value;;
DATAFLOW;DEU;Germany;10_1;Homicides;DT;Deaths;HSL_10;Safety;2007;0.6;A;Normal value;;
DATAFLOW;DEU;Germany;10_1;Homicides;DT;Deaths;HSL_10;Safety;2008;0.5;A;Normal value;;
DATAFLOW;DEU;Germany;10_1;Homicides;DT;Deaths;HSL_10;Safety;2009;0.5;A;Normal value;;
DATAFLOW;DEU;Germany;10_1;Homicides;DT;Deaths;HSL_10;Safety;2010;0.6;A;Normal value;;
DATAFLOW;DEU;Germany;10_1;Homicides;DT;Deaths;HSL_10;Safety;2011;0.5;A;Normal value;;
DATAFLOW;DEU;Germany;10_1;Homicides;DT;Deaths;HSL_10;Safety;2012;0.5;A;Normal value;;
DATAFLOW;DEU;Germany;10_1;Homicides;DT;Deaths;HSL_10;Safety;2013;0.5;A;Normal value;;
DATAFLOW;DEU;Germany;10_1;Homicides;DT;Deaths;HSL_10;Safety;2014;0.4;A;Normal value;;
DATAFLOW;DEU;Germany;10_1;Homicides;DT;Deaths;HSL_10;Safety;2015;0.5;A;Normal value;;
DATAFLOW;DEU;Germany;10_1;Homicides;DT;Deaths;HSL_10;Safety;2016;0.4;A;Normal value;;
DATAFLOW;DEU;Germany;10_1;Homicides;DT;Deaths;HSL_10;Safety;2017;0.4;A;Normal value;;
DATAFLOW;DEU;Germany;10_1;Homicides;DT;Deaths;HSL_10;Safety;2018;0.4;A;Normal value;;
DATAFLOW;DEU;Germany;10_1;Homicides;DT;Deaths;HSL_10;Safety;2019;0.4;A;Normal value;;
DATAFLOW;DEU;Germany;10_1;Homicides;DT;Deaths;HSL_10;Safety;2020;0.4;A;Normal value;;
DATAFLOW;TUR;Türkiye;10_1;Homicides;DT;Deaths;HSL_10;Safety;2009;1.8;D;Definition differs;;
DATAFLOW;TUR;Türkiye;10_1;Homicides;DT;Deaths;HSL_10;Safety;2010;1.5;D;Definition differs;;
DATAFLOW;TUR;Türkiye;10_1;Homicides;DT;Deaths;HSL_10;Safety;2011;1.2;D;Definition differs;;
DATAFLOW;TUR;Türkiye;10_1;Homicides;DT;Deaths;HSL_10;Safety;2012;1.3;D;Definition differs;;
DATAFLOW;TUR;Türkiye;10_1;Homicides;DT;Deaths;HSL_10;Safety;2013;1.7;D;Definition differs;;
DATAFLOW;TUR;Türkiye;10_1;Homicides;DT;Deaths;HSL_10;Safety;2014;1.6;D;Definition differs;;
DATAFLOW;TUR;Türkiye;10_1;Homicides;DT;Deaths;HSL_10;Safety;2015;1.4;D;Definition differs;;
DATAFLOW;TUR;Türkiye;10_1;Homicides;DT;Deaths;HSL_10;Safety;2016;1.8;D;Definition differs;;
DATAFLOW;TUR;Türkiye;10_1;Homicides;DT;Deaths;HSL_10;Safety;2019;1;D;Definition differs;;
DATAFLOW;CZE;Czechia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2007;1;A;Normal value;;
DATAFLOW;CZE;Czechia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2008;0.7;A;Normal value;;
DATAFLOW;CZE;Czechia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2009;0.8;A;Normal value;;
DATAFLOW;CZE;Czechia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2010;0.8;A;Normal value;;
DATAFLOW;CZE;Czechia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2011;0.8;A;Normal value;;
DATAFLOW;CZE;Czechia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2012;0.9;A;Normal value;;
DATAFLOW;CZE;Czechia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2013;0.9;A;Normal value;;
DATAFLOW;CZE;Czechia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2014;0.7;A;Normal value;;
DATAFLOW;CZE;Czechia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2015;0.8;A;Normal value;;
DATAFLOW;CZE;Czechia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2016;0.5;A;Normal value;;
DATAFLOW;CZE;Czechia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2017;0.6;A;Normal value;;
DATAFLOW;CZE;Czechia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2018;0.5;A;Normal value;;
DATAFLOW;CZE;Czechia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2019;0.7;A;Normal value;;
DATAFLOW;CZE;Czechia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2020;0.6;A;Normal value;;
DATAFLOW;EST;Estonia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2007;7;A;Normal value;;
DATAFLOW;EST;Estonia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2008;6.6;A;Normal value;;
DATAFLOW;EST;Estonia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2009;6;A;Normal value;;
DATAFLOW;EST;Estonia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2010;4.6;A;Normal value;;
DATAFLOW;EST;Estonia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2011;4.8;A;Normal value;;
DATAFLOW;EST;Estonia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2012;4.9;A;Normal value;;
DATAFLOW;EST;Estonia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2013;3.9;A;Normal value;;
DATAFLOW;EST;Estonia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2014;3.1;A;Normal value;;
DATAFLOW;EST;Estonia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2015;3.1;A;Normal value;;
DATAFLOW;EST;Estonia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2016;2.4;A;Normal value;;
DATAFLOW;EST;Estonia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2017;2.2;A;Normal value;;
DATAFLOW;EST;Estonia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2018;2.1;A;Normal value;;
DATAFLOW;EST;Estonia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2019;1.9;A;Normal value;;
DATAFLOW;EST;Estonia;10_1;Homicides;DT;Deaths;HSL_10;Safety;2020;3.2;A;Normal value;;
DATAFLOW;HUN;Hungary;10_1;Homicides;DT;Deaths;HSL_10;Safety;2007;1.7;A;Normal value;;
DATAFLOW;HUN;Hungary;10_1;Homicides;DT;Deaths;HSL_10;Safety;2008;2;A;Normal value;;
DATAFLOW;HUN;Hungary;10_1;Homicides;DT;Deaths;HSL_10;Safety;2009;1.5;A;Normal value;;
DATAFLOW;HUN;Hungary;10_1;Homicides;DT;Deaths;HSL_10;Safety;2010;1.5;A;Normal value;;
DATAFLOW;HUN;Hungary;10_1;Homicides;DT;Deaths;HSL_10;Safety;2011;1.6;A;Normal value;;
DATAFLOW;HUN;Hungary;10_1;Homicides;DT;Deaths;HSL_10;Safety;2012;1.4;A;Normal value;;
DATAFLOW;HUN;Hungary;10_1;Homicides;DT;Deaths;HSL_10;Safety;2013;1.2;A;Normal value;;
DATAFLOW;HUN;Hungary;10_1;Homicides;DT;Deaths;HSL_10;Safety;2014;0.9;A;Normal value;;
DATAFLOW;HUN;Hungary;10_1;Homicides;DT;Deaths;HSL_10;Safety;2015;1.2;A;Normal value;;
DATAFLOW;HUN;Hungary;10_1;Homicides;DT;Deaths;HSL_10;Safety;2016;1;A;Normal value;;
DATAFLOW;HUN;Hungary;10_1;Homicides;DT;Deaths;HSL_10;Safety;2017;0.9;A;Normal value;;
DATAFLOW;HUN;Hungary;10_1;Homicides;DT;Deaths;HSL_10;Safety;2018;1.1;A;Normal value;;
DATAFLOW;HUN;Hungary;10_1;Homicides;DT;Deaths;HSL_10;Safety;2019;0.8;A;Normal value;;
DATAFLOW;NOR;Norway;10_1;Homicides;DT;Deaths;HSL_10;Safety;2007;0.7;A;Normal value;;
DATAFLOW;NOR;Norway;10_1;Homicides;DT;Deaths;HSL_10;Safety;2008;0.6;A;Normal value;;
DATAFLOW;NOR;Norway;10_1;Homicides;DT;Deaths;HSL_10;Safety;2009;0.7;A;Normal value;;
DATAFLOW;NOR;Norway;10_1;Homicides;DT;Deaths;HSL_10;Safety;2010;0.7;A;Normal value;;
DATAFLOW;NOR;Norway;10_1;Homicides;DT;Deaths;HSL_10;Safety;2011;2.2;A;Normal value;;
DATAFLOW;NOR;Norway;10_1;Homicides;DT;Deaths;HSL_10;Safety;2012;0.6;A;Normal value;;
DATAFLOW;NOR;Norway;10_1;Homicides;DT;Deaths;HSL_10;Safety;2013;1;A;Normal value;;
DATAFLOW;NOR;Norway;10_1;Homicides;DT;Deaths;HSL_10;Safety;2014;0.6;A;Normal value;;
DATAFLOW;NOR;Norway;10_1;Homicides;DT;Deaths;HSL_10;Safety;2015;0.4;A;Normal value;;
DATAFLOW;NOR;Norway;10_1;Homicides;DT;Deaths;HSL_10;Safety;2016;0.6;A;Normal value;;
DATAFLOW;ITA;Italy;10_1;Homicides;DT;Deaths;HSL_10;Safety;2007;0.9;A;Normal value;;
DATAFLOW;ITA;Italy;10_1;Homicides;DT;Deaths;HSL_10;Safety;2008;0.8;A;Normal value;;
DATAFLOW;ITA;Italy;10_1;Homicides;DT;Deaths;HSL_10;Safety;2009;0.8;A;Normal value;;
DATAFLOW;ITA;Italy;10_1;Homicides;DT;Deaths;HSL_10;Safety;2010;0.7;A;Normal value;;
DATAFLOW;ITA;Italy;10_1;Homicides;DT;Deaths;HSL_10;Safety;2011;0.8;A;Normal value;;
DATAFLOW;ITA;Italy;10_1;Homicides;DT;Deaths;HSL_10;Safety;2012;0.8;A;Normal value;;
DATAFLOW;ITA;Italy;10_1;Homicides;DT;Deaths;HSL_10;Safety;2013;0.7;A;Normal value;;
DATAFLOW;ITA;Italy;10_1;Homicides;DT;Deaths;HSL_10;Safety;2014;0.6;A;Normal value;;
DATAFLOW;ITA;Italy;10_1;Homicides;DT;Deaths;HSL_10;Safety;2015;0.6;A;Normal value;;
DATAFLOW;ITA;Italy;10_1;Homicides;DT;Deaths;HSL_10;Safety;2016;0.6;A;Normal value;;
DATAFLOW;ITA;Italy;10_1;Homicides;DT;Deaths;HSL_10;Safety;2017;0.5;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2010;49.17;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2011;58.57;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2012;54.76;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2013;58.03;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2014;56.5;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2015;62.13;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2016;61.53;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2017;66.7;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2018;67.51;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2019;62.04;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2020;75.87;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2021;74.85;A;Normal value;;
DATAFLOW;AUT;Austria;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2008;79.1;A;Normal value;;
DATAFLOW;AUT;Austria;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2009;74.9;A;Normal value;;
DATAFLOW;AUT;Austria;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2010;77.55;A;Normal value;;
DATAFLOW;AUT;Austria;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2011;81.85;A;Normal value;;
DATAFLOW;AUT;Austria;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2012;82.29;A;Normal value;;
DATAFLOW;AUT;Austria;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2013;84.68;A;Normal value;;
DATAFLOW;AUT;Austria;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2014;81.2;A;Normal value;;
DATAFLOW;AUT;Austria;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2015;81.19;A;Normal value;;
DATAFLOW;AUT;Austria;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2016;79.83;A;Normal value;;
DATAFLOW;AUT;Austria;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2017;80.9;A;Normal value;;
DATAFLOW;AUT;Austria;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2018;83.64;A;Normal value;;
DATAFLOW;AUT;Austria;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2019;87.26;A;Normal value;;
DATAFLOW;AUT;Austria;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2020;85.68;A;Normal value;;
DATAFLOW;AUT;Austria;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2021;76.37;A;Normal value;;
DATAFLOW;NLD;Netherlands;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2007;73.44;A;Normal value;;
DATAFLOW;NLD;Netherlands;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2008;73.88;A;Normal value;;
DATAFLOW;NLD;Netherlands;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2010;72.19;A;Normal value;;
DATAFLOW;NLD;Netherlands;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2011;79.02;A;Normal value;;
DATAFLOW;NLD;Netherlands;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2012;77.25;A;Normal value;;
DATAFLOW;NLD;Netherlands;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2013;80.47;A;Normal value;;
DATAFLOW;NLD;Netherlands;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2014;80.89;A;Normal value;;
DATAFLOW;NLD;Netherlands;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2015;80.51;A;Normal value;;
DATAFLOW;NLD;Netherlands;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2016;82.13;A;Normal value;;
DATAFLOW;NLD;Netherlands;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2017;83.4;A;Normal value;;
DATAFLOW;NLD;Netherlands;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2018;84.61;A;Normal value;;
DATAFLOW;NLD;Netherlands;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2019;80.1;A;Normal value;;
DATAFLOW;NLD;Netherlands;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2020;83.16;A;Normal value;;
DATAFLOW;NLD;Netherlands;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2021;82.8;A;Normal value;;
DATAFLOW;NLD;Netherlands;10_2;Feeling safe at night;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_10;Safety;2022;82.28;A;Normal value;;
